text,label
"Given vstdxajs reverse entails tgek, does tgek contradict not vstdxajs?",0
"Given hxhvyqsk forward entails qehbbnq, does qehbbnq reverse entail hxhvyqsk?",1
"Given jsas contradicts jsas, does not jsas contradict jsas?",0
"Given npxrezov forward entails sohpxzlr, does not sohpxzlr forward entail npxrezov?",0
"Given pxdpdyd reverse entails ogb, does pxdpdyd forward entail ogb?",0
"Given hoqueghn forward entails uqegks, does not uqegks contradict not hoqueghn?",0
"Given oikcp forward entails wosvqylw, does oikcp forward entail not wosvqylw?",0
"Given zinoyr reverse entails ftfxv, does not ftfxv forward entail zinoyr?",0
"Given npxrezov forward entails sohpxzlr, does not npxrezov contradict not sohpxzlr?",0
"Given fqjau contradicts fqjau, does fqjau contradict not fqjau?",0
"Given zhmix reverse entails wzbkv, does wzbkv contradict not zhmix?",0
"Given qapwypwu contradicts qapwypwu, does not qapwypwu forward entail not qapwypwu?",0
"Given ypl reverse entails gzet, does not gzet contradict not ypl?",0
"Given yqwyofx forward entails ysytsje, does ysytsje contradict not yqwyofx?",0
"Given wviwtujq reverse entails imit, does imit contradict not wviwtujq?",0
"Given ysytsje reverse entails hkc, does not hkc reverse entail ysytsje?",0
"Given zfmzsxw contradicts zfmzsxw, does not zfmzsxw reverse entail zfmzsxw?",1
"Given hcb forward entails ndz, does hcb contradict ndz?",0
"Given jlhnqyu reverse entails ecvmruua, does not ecvmruua contradict jlhnqyu?",0
"Given xnszkz reverse entails tihpnuz, does not xnszkz contradict not tihpnuz?",0
"Given wqkqzc reverse entails ndz, does ndz reverse entail wqkqzc?",0
"Given wasb reverse entails peys, does not peys reverse entail not wasb?",1
"Given wjnl contradicts wjnl, does wjnl contradict wjnl?",1
"Given fsfbvwy forward entails lwedvgiv, does not fsfbvwy contradict not lwedvgiv?",0
"Given zvin contradicts zvin, does zvin forward entail not zvin?",1
"Given cpof contradicts cpof, does not cpof contradict cpof?",0
"Given avb forward entails hcb, does hcb reverse entail avb?",1
"Given uqcao contradicts uqcao, does not uqcao contradict uqcao?",0
"Given mjhzk forward entails ogcpusxa, does not mjhzk contradict ogcpusxa?",0
"Given gde forward entails pxdpdyd, does not gde contradict not pxdpdyd?",0
"Given lbz forward entails lwvc, does not lwvc contradict not lbz?",0
"Given bnmh forward entails krns, does not bnmh contradict krns?",0
"Given lbz forward entails lwvc, does not lwvc contradict lbz?",0
"Given bsx contradicts bsx, does not bsx reverse entail bsx?",1
"Given peys forward entails yyodbckj, does not peys forward entail yyodbckj?",0
"Given dtim contradicts dtim, does not dtim forward entail dtim?",1
"Given ufrkekym reverse entails kkgzx, does ufrkekym forward entail not kkgzx?",0
"Given klzbjq reverse entails cdtkww, does cdtkww reverse entail not klzbjq?",0
"Given rtemairq contradicts rtemairq, does rtemairq forward entail rtemairq?",0
"Given yyodbckj reverse entails peys, does yyodbckj reverse entail not peys?",0
"Given jsas forward entails rsxh, does not rsxh forward entail jsas?",0
"Given jqnpdsvu forward entails vym, does jqnpdsvu contradict vym?",0
"Given zisw contradicts zisw, does zisw forward entail zisw?",0
"Given zsnfjk reverse entails tmfbqsuj, does not zsnfjk contradict not tmfbqsuj?",0
"Given zinoyr forward entails zmre, does not zinoyr contradict zmre?",0
"Given tvfkzen reverse entails jzgf, does jzgf contradict tvfkzen?",0
"Given gjke reverse entails dst, does not dst reverse entail gjke?",0
"Given tfwqhgy reverse entails ogcpusxa, does ogcpusxa forward entail not tfwqhgy?",0
"Given ztpxzlk reverse entails fywuwgg, does not fywuwgg forward entail ztpxzlk?",0
"Given taw reverse entails bwr, does taw contradict bwr?",0
"Given zvin reverse entails afsrph, does not afsrph forward entail zvin?",0
"Given jqgb forward entails kml, does not kml forward entail not jqgb?",1
"Given ypl reverse entails gzet, does not ypl reverse entail gzet?",0
"Given hxhvyqsk reverse entails hhrt, does not hxhvyqsk forward entail not hhrt?",1
"Given pbxq forward entails wjpdt, does not wjpdt forward entail not pbxq?",1
"Given vni reverse entails nkssoi, does not vni forward entail nkssoi?",0
"Given jjb reverse entails gde, does not gde contradict jjb?",0
"Given cvqlchjc contradicts cvqlchjc, does cvqlchjc contradict not cvqlchjc?",0
"Given bnmh forward entails krns, does krns reverse entail not bnmh?",0
"Given uqcao contradicts uqcao, does uqcao contradict uqcao?",1
"Given hkc reverse entails bkycjet, does not hkc reverse entail not bkycjet?",0
"Given krns reverse entails ivysda, does not ivysda contradict krns?",0
"Given taw contradicts taw, does not taw contradict not taw?",1
"Given ndz reverse entails hcb, does not hcb reverse entail not ndz?",1
"Given hoqueghn forward entails uqegks, does not hoqueghn forward entail uqegks?",0
"Given biqodpk contradicts biqodpk, does biqodpk reverse entail biqodpk?",0
"Given bxoxu forward entails tvfkzen, does tvfkzen contradict bxoxu?",0
"Given vecaupf contradicts vecaupf, does not vecaupf reverse entail vecaupf?",1
"Given ftfxv forward entails zinoyr, does zinoyr contradict ftfxv?",0
"Given wjpdt reverse entails ewrsicov, does ewrsicov forward entail wjpdt?",1
"Given wviwtujq forward entails zfmzsxw, does wviwtujq reverse entail not zfmzsxw?",0
"Given cug forward entails xaunhzg, does xaunhzg forward entail not cug?",0
"Given jdlxho forward entails qpd, does not qpd reverse entail not jdlxho?",0
"Given yzynwt reverse entails gjbfdbfe, does gjbfdbfe contradict not yzynwt?",0
"Given sohpxzlr reverse entails gzzzq, does not sohpxzlr contradict not gzzzq?",0
"Given ohsierl contradicts ohsierl, does not ohsierl forward entail ohsierl?",1
"Given sqp forward entails wbcnkxmz, does wbcnkxmz reverse entail not sqp?",0
"Given pgsrvnu reverse entails gjke, does pgsrvnu contradict gjke?",0
"Given gptju forward entails xaunhzg, does gptju contradict not xaunhzg?",0
"Given jswwtf reverse entails gptju, does not gptju reverse entail not jswwtf?",1
"Given wricfmoe reverse entails hrcumlo, does not wricfmoe contradict hrcumlo?",0
"Given fqajj forward entails yjcb, does not fqajj reverse entail yjcb?",0
"Given fqajj contradicts fqajj, does not fqajj forward entail not fqajj?",0
"Given pbxq forward entails ubmtcwcr, does ubmtcwcr forward entail pbxq?",0
"Given wosvqylw forward entails zgynq, does wosvqylw reverse entail not zgynq?",0
"Given cpof forward entails vym, does not vym contradict not cpof?",0
"Given peys forward entails wasb, does peys contradict not wasb?",0
"Given ztpxzlk reverse entails fywuwgg, does fywuwgg reverse entail ztpxzlk?",0
"Given uzm contradicts uzm, does uzm contradict not uzm?",0
"Given gptju contradicts gptju, does gptju reverse entail gptju?",0
"Given iohjrn reverse entails hvhz, does not hvhz forward entail iohjrn?",0
"Given wfmsuh forward entails wqkqzc, does not wqkqzc forward entail not wfmsuh?",1
"Given jlhnqyu forward entails qehbbnq, does not qehbbnq contradict not jlhnqyu?",0
"Given ogb forward entails pxdpdyd, does ogb forward entail not pxdpdyd?",0
"Given tihpnuz forward entails xnszkz, does not tihpnuz forward entail not xnszkz?",0
"Given wviwtujq contradicts wviwtujq, does not wviwtujq contradict wviwtujq?",0
"Given yaaksgq contradicts yaaksgq, does not yaaksgq forward entail not yaaksgq?",0
"Given jsas contradicts jsas, does not jsas forward entail jsas?",1
"Given ztpxzlk reverse entails fywuwgg, does fywuwgg forward entail not ztpxzlk?",0
"Given zmre reverse entails urjia, does not urjia forward entail zmre?",0
"Given yqwyofx forward entails ysytsje, does yqwyofx reverse entail ysytsje?",0
"Given bbnvlrz forward entails taqpu, does taqpu forward entail bbnvlrz?",0
"Given pbxq forward entails wjpdt, does pbxq reverse entail wjpdt?",0
"Given tvfkzen reverse entails jzgf, does jzgf forward entail tvfkzen?",1
"Given cug forward entails xaunhzg, does not cug contradict xaunhzg?",0
"Given wwzd contradicts wwzd, does wwzd reverse entail wwzd?",0
"Given bkycjet forward entails hkc, does not hkc forward entail bkycjet?",0
"Given hcb forward entails taiuyu, does hcb forward entail not taiuyu?",0
"Given pgsrvnu forward entails yyodbckj, does not yyodbckj forward entail not pgsrvnu?",1
"Given tvfkzen reverse entails bxoxu, does bxoxu forward entail not tvfkzen?",0
"Given zsnfjk reverse entails tmfbqsuj, does not tmfbqsuj forward entail not zsnfjk?",0
"Given cmslerbr contradicts cmslerbr, does not cmslerbr reverse entail cmslerbr?",1
"Given gzqijrz forward entails pvpnx, does not pvpnx forward entail not gzqijrz?",1
"Given aobo forward entails hrcumlo, does hrcumlo reverse entail aobo?",1
"Given hcb forward entails taiuyu, does not taiuyu reverse entail hcb?",0
"Given tfvrzmh contradicts tfvrzmh, does not tfvrzmh reverse entail not tfvrzmh?",0
"Given hxhvyqsk forward entails qehbbnq, does hxhvyqsk reverse entail qehbbnq?",0
"Given fyjzoy reverse entails bkycjet, does bkycjet forward entail fyjzoy?",1
"Given usnvrtxt reverse entails cug, does not usnvrtxt contradict not cug?",0
"Given pgsrvnu reverse entails gjke, does pgsrvnu forward entail gjke?",0
"Given eylsujz forward entails wepptuc, does eylsujz reverse entail not wepptuc?",0
"Given hvhz forward entails lnc, does hvhz reverse entail lnc?",0
"Given qpd reverse entails jdlxho, does qpd contradict not jdlxho?",0
"Given zpd contradicts zpd, does not zpd forward entail zpd?",1
"Given wxj reverse entails gzet, does gzet reverse entail not wxj?",0
"Given gjbfdbfe forward entails yzynwt, does yzynwt contradict not gjbfdbfe?",0
"Given yepgsj reverse entails gjbfdbfe, does not yepgsj forward entail gjbfdbfe?",0
"Given xnszkz reverse entails qoghpp, does not xnszkz reverse entail not qoghpp?",0
"Given xkcfds reverse entails mwpjqeo, does mwpjqeo contradict xkcfds?",0
"Given iikppueq forward entails mwpjqeo, does not iikppueq reverse entail mwpjqeo?",0
"Given jswwtf reverse entails gptju, does not jswwtf forward entail gptju?",0
"Given fpyroj forward entails zinoyr, does not zinoyr reverse entail fpyroj?",0
"Given gtfczf forward entails rjlyb, does gtfczf contradict not rjlyb?",0
"Given weufjoy reverse entails bxoxu, does weufjoy forward entail bxoxu?",0
"Given ryz reverse entails fqajj, does not fqajj forward entail not ryz?",0
"Given jwnyvv reverse entails geopiwid, does geopiwid reverse entail not jwnyvv?",0
"Given vecaupf reverse entails jwnyvv, does not vecaupf forward entail jwnyvv?",0
"Given wosvqylw reverse entails taw, does not taw forward entail wosvqylw?",0
"Given hjbxasq forward entails lqpnz, does not lqpnz contradict not hjbxasq?",0
"Given yzynwt reverse entails gjbfdbfe, does gjbfdbfe forward entail not yzynwt?",0
"Given jlhnqyu forward entails qehbbnq, does qehbbnq forward entail jlhnqyu?",0
"Given dhsdlexf forward entails qehbbnq, does not qehbbnq forward entail not dhsdlexf?",1
"Given gjke forward entails pgsrvnu, does not gjke reverse entail not pgsrvnu?",1
"Given fmpph forward entails qmbli, does not fmpph reverse entail not qmbli?",1
"Given oanc forward entails xoatpoe, does oanc reverse entail not xoatpoe?",0
"Given rovjajtp forward entails yln, does not rovjajtp reverse entail not yln?",1
"Given hrcumlo forward entails wricfmoe, does not wricfmoe reverse entail hrcumlo?",0
"Given ylr reverse entails ftfxv, does not ylr reverse entail not ftfxv?",0
"Given qehbbnq reverse entails gng, does qehbbnq contradict gng?",0
"Given avb forward entails fjvkmsh, does not fjvkmsh contradict avb?",0
"Given aodqbq forward entails mdvw, does not mdvw reverse entail aodqbq?",0
"Given wjpdt contradicts wjpdt, does not wjpdt forward entail not wjpdt?",0
"Given htlrjsdc forward entails kux, does kux reverse entail not htlrjsdc?",0
"Given uoylhxeh reverse entails geopiwid, does uoylhxeh contradict not geopiwid?",0
"Given wqkqzc reverse entails wfmsuh, does wqkqzc contradict not wfmsuh?",0
"Given urjia forward entails zmre, does not urjia reverse entail not zmre?",1
"Given lwedvgiv reverse entails fsfbvwy, does fsfbvwy contradict lwedvgiv?",0
"Given urjia forward entails zmre, does zmre forward entail urjia?",0
"Given bxoxu forward entails tvfkzen, does tvfkzen forward entail not bxoxu?",0
"Given wfmsuh forward entails wqkqzc, does not wqkqzc contradict not wfmsuh?",0
"Given yzynwt reverse entails gjbfdbfe, does not yzynwt forward entail gjbfdbfe?",0
"Given qapwypwu forward entails qrwmkime, does not qrwmkime contradict qapwypwu?",0
"Given vym reverse entails iikppueq, does iikppueq contradict vym?",0
"Given hrcumlo reverse entails aobo, does aobo reverse entail not hrcumlo?",0
"Given jwnyvv reverse entails cmslerbr, does not cmslerbr reverse entail not jwnyvv?",1
"Given mjhzk contradicts mjhzk, does not mjhzk contradict not mjhzk?",1
"Given pbxq forward entails ubmtcwcr, does ubmtcwcr contradict pbxq?",0
"Given fmpph forward entails qmbli, does qmbli reverse entail fmpph?",1
"Given cmslerbr forward entails jwnyvv, does cmslerbr forward entail not jwnyvv?",0
"Given iikppueq forward entails mwpjqeo, does iikppueq reverse entail mwpjqeo?",0
"Given zfmzsxw contradicts zfmzsxw, does not zfmzsxw contradict not zfmzsxw?",1
"Given yqwyofx reverse entails alj, does alj contradict yqwyofx?",0
"Given twb reverse entails sxslsvzu, does not sxslsvzu forward entail twb?",0
"Given pdfx forward entails tjkngt, does pdfx contradict tjkngt?",0
"Given lwvc reverse entails lbz, does not lwvc contradict lbz?",0
"Given ifwheicq forward entails msc, does ifwheicq reverse entail not msc?",0
"Given fvn contradicts fvn, does not fvn reverse entail fvn?",1
"Given tuh contradicts tuh, does tuh contradict tuh?",1
"Given yyodbckj reverse entails peys, does yyodbckj forward entail not peys?",0
"Given geopiwid forward entails uoylhxeh, does geopiwid reverse entail not uoylhxeh?",0
"Given xnszkz reverse entails tihpnuz, does tihpnuz forward entail xnszkz?",1
"Given ryz forward entails wosvqylw, does not ryz forward entail not wosvqylw?",0
"Given pgsrvnu reverse entails gjke, does not gjke reverse entail not pgsrvnu?",1
"Given vym reverse entails cpof, does not cpof contradict not vym?",0
"Given xnszkz reverse entails qoghpp, does qoghpp reverse entail not xnszkz?",0
"Given ndhtz contradicts ndhtz, does ndhtz contradict ndhtz?",1
"Given hvhz contradicts hvhz, does not hvhz reverse entail not hvhz?",0
"Given wosvqylw reverse entails ryz, does not ryz reverse entail not wosvqylw?",1
"Given fyjzoy forward entails tgek, does not tgek reverse entail fyjzoy?",0
"Given zxmznl contradicts zxmznl, does not zxmznl contradict not zxmznl?",1
"Given wricfmoe reverse entails wasb, does not wricfmoe contradict wasb?",0
"Given hcb forward entails ndz, does ndz contradict not hcb?",0
"Given llxjq contradicts llxjq, does llxjq forward entail llxjq?",0
"Given kxoinqe forward entails zinoyr, does zinoyr reverse entail not kxoinqe?",0
"Given jgggkqft forward entails jjb, does jjb forward entail not jgggkqft?",0
"Given fywuwgg forward entails ztpxzlk, does ztpxzlk forward entail not fywuwgg?",0
"Given ftfxv forward entails ylr, does not ylr contradict not ftfxv?",0
"Given mwqlwxd reverse entails cqm, does mwqlwxd contradict not cqm?",0
"Given sftoshur contradicts sftoshur, does sftoshur reverse entail not sftoshur?",1
"Given tvfkzen reverse entails bxoxu, does not tvfkzen contradict not bxoxu?",0
"Given htlrjsdc forward entails kux, does kux contradict not htlrjsdc?",0
"Given iikppueq forward entails vym, does iikppueq reverse entail vym?",0
"Given vco contradicts vco, does not vco reverse entail vco?",1
"Given pdfx reverse entails lwqmhgf, does not lwqmhgf reverse entail not pdfx?",1
"Given msc reverse entails ifwheicq, does ifwheicq forward entail msc?",1
"Given zinoyr reverse entails ftfxv, does zinoyr reverse entail not ftfxv?",0
"Given vco reverse entails biqodpk, does not biqodpk contradict vco?",0
"Given hrcumlo reverse entails aobo, does aobo contradict hrcumlo?",0
"Given kkgzx contradicts kkgzx, does not kkgzx reverse entail not kkgzx?",0
"Given bxoxu forward entails weufjoy, does weufjoy forward entail bxoxu?",0
"Given yln reverse entails rovjajtp, does not rovjajtp reverse entail not yln?",1
"Given ypl reverse entails jqgb, does jqgb reverse entail ypl?",0
"Given vco reverse entails htlrjsdc, does not vco forward entail htlrjsdc?",0
"Given uqegks reverse entails cmslerbr, does not uqegks forward entail cmslerbr?",0
"Given kml reverse entails jqzqhys, does not jqzqhys contradict not kml?",0
"Given ypl reverse entails gzet, does ypl contradict gzet?",0
