,text,label
17864,"Given wqfgl reverse entails lphzh, does most lphzh forward entail some wqfgl?",1
17865,"Given dzgky forward entails htjlg, does any dzgky forward entail one htjlg?",0
17866,"Given qbgvx reverse entails nxzwo, does not nxzwo contradict each qbgvx?",0
17867,"Given jwivp contradicts jwivp, does most jwivp forward entail each jwivp?",0
17868,"Given kvxne reverse entails czcwo, does any kvxne contradict czcwo?",0
17869,"Given galkp contradicts galkp, does each galkp contradict most galkp?",1
17870,"Given yaxtz reverse entails dxkdt, does yaxtz contradict most dxkdt?",0
17871,"Given glgzo contradicts glgzo, does most glgzo forward entail most glgzo?",0
17872,"Given ciylw forward entails rawca, does each rawca forward entail not ciylw?",0
17873,"Given wnewr contradicts wnewr, does one wnewr reverse entail most wnewr?",0
17874,"Given ztpct contradicts ztpct, does any ztpct reverse entail one ztpct?",0
17875,"Given muchy reverse entails kkodq, does one kkodq contradict muchy?",0
17876,"Given ehbfl forward entails oltej, does some oltej reverse entail most ehbfl?",1
17877,"Given ciylw forward entails rawca, does some ciylw reverse entail one rawca?",0
17878,"Given izdyj contradicts izdyj, does most izdyj contradict few izdyj?",1
17879,"Given hgrtf reverse entails dqbje, does most hgrtf contradict one dqbje?",0
17880,"Given wqfgl reverse entails nxwqi, does some nxwqi reverse entail one wqfgl?",0
17881,"Given xednx reverse entails umjbg, does each xednx contradict few umjbg?",0
17882,"Given cqlmr forward entails iwteb, does each iwteb contradict not cqlmr?",0
17883,"Given yaxtz reverse entails bkufw, does one bkufw forward entail one yaxtz?",1
17884,"Given llihr contradicts llihr, does any llihr reverse entail most llihr?",0
17885,"Given ppzhm forward entails tptap, does ppzhm reverse entail few tptap?",0
17886,"Given zhmew reverse entails pinrq, does each zhmew reverse entail each pinrq?",0
17887,"Given ehbfl forward entails oltej, does each oltej forward entail one ehbfl?",0
17888,"Given rartw reverse entails dsnjt, does one dsnjt forward entail each rartw?",1
17889,"Given cbwwl reverse entails bfcjk, does some cbwwl contradict any bfcjk?",0
17890,"Given owkve forward entails siytn, does not owkve reverse entail each siytn?",0
17891,"Given fpmbp forward entails izzra, does not izzra reverse entail any fpmbp?",0
17892,"Given zhmew contradicts zhmew, does most zhmew contradict not zhmew?",0
17893,"Given lwgjr forward entails rawca, does rawca reverse entail lwgjr?",1
17894,"Given sfppo contradicts sfppo, does one sfppo reverse entail most sfppo?",0
17895,"Given fexar forward entails fwqbd, does any fwqbd forward entail few fexar?",0
17896,"Given cqlmr forward entails yzssn, does one cqlmr forward entail one yzssn?",0
17897,"Given khddc forward entails tptap, does not tptap forward entail few khddc?",0
17898,"Given kvxne contradicts kvxne, does few kvxne forward entail some kvxne?",0
17899,"Given klzai contradicts klzai, does any klzai contradict each klzai?",1
17900,"Given bermx contradicts bermx, does few bermx forward entail any bermx?",0
17901,"Given fglta forward entails jtvcy, does each jtvcy contradict one fglta?",0
17902,"Given nxwqi reverse entails jmurm, does each jmurm reverse entail not nxwqi?",0
17903,"Given lphzh contradicts lphzh, does some lphzh reverse entail one lphzh?",0
17904,"Given cjirb forward entails zyeej, does most cjirb contradict some zyeej?",0
17905,"Given cgjxa contradicts cgjxa, does cgjxa reverse entail some cgjxa?",0
17906,"Given mkcnc reverse entails bkufw, does not mkcnc contradict some bkufw?",0
17907,"Given cqlmr forward entails yzssn, does some cqlmr contradict each yzssn?",0
17908,"Given jhwcm reverse entails guycs, does few jhwcm forward entail few guycs?",0
17909,"Given afwlr contradicts afwlr, does any afwlr contradict one afwlr?",1
17910,"Given dquet forward entails llihr, does one dquet forward entail few llihr?",0
17911,"Given cvrwh contradicts cvrwh, does each cvrwh contradict one cvrwh?",1
17912,"Given irzse contradicts irzse, does any irzse contradict some irzse?",1
17913,"Given vvsuh reverse entails uvzqd, does one uvzqd reverse entail one vvsuh?",0
17914,"Given qhpxn reverse entails jhwcm, does few jhwcm contradict not qhpxn?",0
17915,"Given pciwr contradicts pciwr, does any pciwr reverse entail some pciwr?",0
17916,"Given hkpok forward entails zcsro, does each hkpok contradict some zcsro?",0
17917,"Given jvpkd forward entails pinrq, does one pinrq reverse entail any jvpkd?",1
17918,"Given jmurm contradicts jmurm, does one jmurm contradict most jmurm?",1
17919,"Given coreg forward entails fzuoz, does one coreg contradict most fzuoz?",0
17920,"Given jeypc forward entails xkryp, does each xkryp forward entail jeypc?",0
17921,"Given afwlr contradicts afwlr, does any afwlr reverse entail most afwlr?",0
17922,"Given ehbfl forward entails mkcnc, does one ehbfl contradict few mkcnc?",0
17923,"Given zcsro forward entails zgjad, does most zcsro contradict each zgjad?",0
17924,"Given bfgtj forward entails zhmew, does some bfgtj contradict any zhmew?",0
17925,"Given umttb contradicts umttb, does umttb reverse entail one umttb?",0
17926,"Given avvej contradicts avvej, does any avvej forward entail avvej?",0
17927,"Given zyeej reverse entails bziht, does not zyeej forward entail some bziht?",0
17928,"Given gwlhp contradicts gwlhp, does each gwlhp forward entail one gwlhp?",0
17929,"Given qnxcn reverse entails ehygp, does ehygp forward entail qnxcn?",1
17930,"Given gvecs contradicts gvecs, does gvecs forward entail few gvecs?",0
17931,"Given rhcdb contradicts rhcdb, does most rhcdb reverse entail not rhcdb?",1
17932,"Given xnbjo reverse entails jwtms, does one jwtms contradict xnbjo?",0
17933,"Given iufyu forward entails ornzn, does any ornzn contradict any iufyu?",0
17934,"Given oaucg forward entails seimf, does oaucg forward entail not seimf?",0
17935,"Given xoouc reverse entails mzgpg, does not mzgpg contradict xoouc?",0
17936,"Given phxbf contradicts phxbf, does not phxbf reverse entail one phxbf?",1
17937,"Given klzai forward entails qebiw, does some qebiw forward entail each klzai?",0
17938,"Given nxuqq contradicts nxuqq, does few nxuqq forward entail any nxuqq?",0
17939,"Given emken forward entails khddc, does emken contradict few khddc?",0
17940,"Given nxwqi forward entails tojzs, does most nxwqi forward entail most tojzs?",0
17941,"Given mgqwj forward entails vcdba, does few mgqwj forward entail any vcdba?",0
17942,"Given nxzwo forward entails qbgvx, does not nxzwo reverse entail any qbgvx?",0
17943,"Given hkpok forward entails zcsro, does not zcsro contradict one hkpok?",0
17944,"Given bkcpo contradicts bkcpo, does few bkcpo forward entail not bkcpo?",1
17945,"Given secik contradicts secik, does most secik contradict few secik?",1
17946,"Given glyql contradicts glyql, does some glyql reverse entail any glyql?",0
17947,"Given izzra forward entails vvsuh, does not vvsuh contradict any izzra?",0
17948,"Given mkcnc reverse entails bkufw, does each mkcnc reverse entail few bkufw?",0
17949,"Given vvsuh contradicts vvsuh, does not vvsuh contradict each vvsuh?",0
17950,"Given fxcsr contradicts fxcsr, does some fxcsr forward entail few fxcsr?",0
17951,"Given dsnjt reverse entails dccqn, does one dccqn reverse entail few dsnjt?",0
17952,"Given ehbfl forward entails mkcnc, does not ehbfl forward entail each mkcnc?",0
17953,"Given xlkwn contradicts xlkwn, does each xlkwn contradict most xlkwn?",1
17954,"Given coreg forward entails fzuoz, does few coreg forward entail any fzuoz?",0
17955,"Given oltej reverse entails ehbfl, does oltej forward entail any ehbfl?",0
17956,"Given ufcvo reverse entails scbwg, does few ufcvo contradict most scbwg?",0
17957,"Given rxaio reverse entails fqbnj, does each fqbnj forward entail not rxaio?",0
17958,"Given nxwqi contradicts nxwqi, does nxwqi contradict each nxwqi?",1
17959,"Given ravri reverse entails iesaj, does few iesaj contradict any ravri?",0
17960,"Given aassh contradicts aassh, does any aassh reverse entail most aassh?",0
17961,"Given raxzv reverse entails avvej, does few raxzv forward entail avvej?",0
17962,"Given kefna contradicts kefna, does some kefna forward entail kefna?",0
17963,"Given glyql contradicts glyql, does one glyql contradict each glyql?",1
17964,"Given ehbfl forward entails sovsy, does some sovsy contradict one ehbfl?",0
17965,"Given jmurm forward entails nxwqi, does each nxwqi contradict any jmurm?",0
17966,"Given vcdba contradicts vcdba, does most vcdba contradict each vcdba?",1
17967,"Given hkkur forward entails lphzh, does one hkkur contradict lphzh?",0
17968,"Given algly forward entails dccqn, does some dccqn reverse entail few algly?",1
17969,"Given qbgvx reverse entails jhwcm, does one jhwcm reverse entail any qbgvx?",0
17970,"Given mzgpg forward entails xoouc, does mzgpg forward entail one xoouc?",0
17971,"Given phxbf reverse entails nksyl, does most nksyl contradict phxbf?",0
17972,"Given shnni contradicts shnni, does one shnni forward entail most shnni?",0
17973,"Given wnewr contradicts wnewr, does any wnewr forward entail few wnewr?",0
17974,"Given gpouj contradicts gpouj, does not gpouj reverse entail few gpouj?",1
17975,"Given qyhjg forward entails ztpct, does qyhjg forward entail one ztpct?",0
17976,"Given eagcj forward entails mgqwj, does each mgqwj forward entail not eagcj?",0
17977,"Given aswgx forward entails tawze, does few aswgx forward entail tawze?",0
17978,"Given iufyu forward entails ornzn, does not ornzn contradict one iufyu?",0
17979,"Given fvgvb reverse entails avvej, does one fvgvb reverse entail most avvej?",0
17980,"Given algly forward entails umjbg, does each umjbg forward entail any algly?",0
17981,"Given raxzv reverse entails avvej, does some raxzv contradict any avvej?",0
17982,"Given umjbg forward entails wvbnk, does wvbnk forward entail most umjbg?",0
17983,"Given rawca reverse entails ciylw, does each rawca forward entail one ciylw?",0
17984,"Given irzse forward entails ruwjq, does not ruwjq contradict few irzse?",0
17985,"Given hqmtp forward entails kvxne, does few kvxne contradict hqmtp?",0
17986,"Given fqbnj forward entails lphzh, does few lphzh forward entail some fqbnj?",0
17987,"Given wsekk contradicts wsekk, does each wsekk reverse entail one wsekk?",0
17988,"Given owkve forward entails siytn, does most siytn reverse entail few owkve?",1
17989,"Given siytn contradicts siytn, does some siytn forward entail one siytn?",0
17990,"Given uvzqd forward entails vvsuh, does any vvsuh contradict one uvzqd?",0
17991,"Given feqrx reverse entails cpcwh, does one feqrx reverse entail each cpcwh?",0
17992,"Given oucev forward entails vnwrt, does any oucev contradict few vnwrt?",0
17993,"Given hnkqs contradicts hnkqs, does hnkqs forward entail some hnkqs?",0
17994,"Given cpcwh reverse entails ciylw, does cpcwh forward entail some ciylw?",0
17995,"Given myaix reverse entails bbdat, does not bbdat forward entail few myaix?",0
17996,"Given wnewr contradicts wnewr, does any wnewr contradict each wnewr?",1
17997,"Given qnxcn contradicts qnxcn, does few qnxcn reverse entail some qnxcn?",0
17998,"Given algly forward entails umjbg, does some algly reverse entail umjbg?",0
17999,"Given zgjad reverse entails nvnhf, does any zgjad contradict each nvnhf?",0
18000,"Given jhwcm reverse entails guycs, does some guycs reverse entail few jhwcm?",0
18001,"Given ehbfl forward entails oltej, does one ehbfl reverse entail not oltej?",0
18002,"Given yaxtz contradicts yaxtz, does one yaxtz forward entail most yaxtz?",0
18003,"Given czcwo contradicts czcwo, does one czcwo contradict any czcwo?",1
18004,"Given izzra reverse entails fpmbp, does some izzra reverse entail most fpmbp?",0
18005,"Given tcybx reverse entails fzuoz, does fzuoz reverse entail not tcybx?",0
18006,"Given enmvf contradicts enmvf, does enmvf forward entail most enmvf?",0
18007,"Given joxkc contradicts joxkc, does any joxkc contradict some joxkc?",1
18008,"Given rawca reverse entails kefna, does one rawca reverse entail one kefna?",0
18009,"Given llihr contradicts llihr, does some llihr forward entail some llihr?",0
18010,"Given kvxne reverse entails czcwo, does kvxne reverse entail not czcwo?",0
18011,"Given khddc forward entails tptap, does most khddc reverse entail some tptap?",0
18012,"Given qbgvx reverse entails jhwcm, does each jhwcm contradict any qbgvx?",0
18013,"Given zcsro contradicts zcsro, does some zcsro contradict few zcsro?",1
18014,"Given odqnp contradicts odqnp, does some odqnp reverse entail most odqnp?",0
18015,"Given jxbse forward entails rdhcd, does few jxbse forward entail most rdhcd?",0
18016,"Given bxbry contradicts bxbry, does any bxbry contradict some bxbry?",1
18017,"Given czcwo contradicts czcwo, does few czcwo forward entail some czcwo?",0
18018,"Given hmmow reverse entails glgzo, does most glgzo forward entail some hmmow?",1
18019,"Given fwqbd reverse entails fexar, does some fexar forward entail one fwqbd?",1
18020,"Given lphzh forward entails wqfgl, does some wqfgl reverse entail each lphzh?",1
18021,"Given cpcwh reverse entails ciylw, does one ciylw reverse entail some cpcwh?",0
18022,"Given kkodq contradicts kkodq, does not kkodq forward entail one kkodq?",1
18023,"Given gakmx reverse entails dktsk, does few dktsk forward entail some gakmx?",1
18024,"Given gpouj contradicts gpouj, does not gpouj contradict each gpouj?",0
18025,"Given lphzh reverse entails hkkur, does most lphzh contradict any hkkur?",0
18026,"Given jyknb forward entails oatfz, does not jyknb forward entail any oatfz?",0
18027,"Given zgjad reverse entails jyknb, does few zgjad forward entail each jyknb?",0
18028,"Given joxkc contradicts joxkc, does most joxkc reverse entail not joxkc?",1
18029,"Given kkodq contradicts kkodq, does any kkodq reverse entail few kkodq?",0
18030,"Given dquet forward entails llihr, does most llihr reverse entail not dquet?",0
18031,"Given khddc reverse entails emken, does each emken reverse entail one khddc?",0
18032,"Given hnuwx contradicts hnuwx, does few hnuwx contradict few hnuwx?",1
18033,"Given lxxcr reverse entails avvej, does not avvej reverse entail lxxcr?",0
18034,"Given eoxbu forward entails zramr, does one eoxbu forward entail some zramr?",0
18035,"Given vllmo reverse entails nxzwo, does any nxzwo reverse entail most vllmo?",0
18036,"Given rawca reverse entails lwgjr, does most lwgjr reverse entail any rawca?",0
18037,"Given xyeaw reverse entails slmah, does some xyeaw contradict some slmah?",0
18038,"Given wqfgl reverse entails nxwqi, does not nxwqi contradict most wqfgl?",0
18039,"Given dzgky forward entails hkkur, does any dzgky contradict any hkkur?",0
18040,"Given bfgtj forward entails zhmew, does any bfgtj reverse entail one zhmew?",0
18041,"Given llihr forward entails nksyl, does each nksyl contradict not llihr?",0
18042,"Given qfsbj contradicts qfsbj, does qfsbj contradict any qfsbj?",1
18043,"Given cjxmr contradicts cjxmr, does cjxmr contradict few cjxmr?",1
18044,"Given ehbfl forward entails sovsy, does most ehbfl reverse entail one sovsy?",0
